step,loss,step_s,forward_s,backward_s,optimizer_s
5,,0.542228,0.180367,0.342254,0.019053
10,,0.542864,0.180408,0.342818,0.019156
15,,0.544163,0.180509,0.343808,0.019300
20,,0.545534,0.181538,0.344331,0.019159
25,,0.546467,0.182565,0.344241,0.019147
30,,0.547245,0.181828,0.345619,0.019264
35,,0.548196,0.182144,0.346031,0.019433
40,,0.547683,0.182430,0.345447,0.019289
45,,0.545147,0.181386,0.343960,0.019217
50,,0.545461,0.180537,0.344620,0.019616
55,,0.546207,0.180981,0.345719,0.019043
60,,0.547297,0.181913,0.345401,0.019454
65,,0.550864,0.181618,0.349561,0.019201
70,,0.547566,0.181763,0.346266,0.019058
75,,0.561264,0.182315,0.359112,0.019293
80,,0.561609,0.181805,0.360028,0.019285
85,,0.548678,0.181987,0.347048,0.019155
90,,0.561691,0.182254,0.359862,0.019092
95,,0.561092,0.182485,0.358959,0.019165
100,,0.560823,0.182257,0.358813,0.019265
105,,0.559732,0.182210,0.357841,0.019178
110,,0.561039,0.182467,0.359096,0.018993
115,,0.561165,0.182402,0.359039,0.019264
120,,0.560812,0.183098,0.358073,0.019139
125,,0.550259,0.183166,0.347247,0.019325
130,,0.546702,0.181053,0.346141,0.019044
135,,0.547885,0.181301,0.346837,0.019255
140,,0.547176,0.182090,0.345633,0.018968
145,,0.548368,0.181614,0.346925,0.019309
150,,0.548186,0.181601,0.346826,0.019286
155,,0.548759,0.182880,0.346282,0.019067
160,,0.548204,0.181787,0.346687,0.019270
165,,0.561712,0.182024,0.360274,0.018944
170,,0.547670,0.180718,0.347283,0.019217
175,,0.552032,0.182257,0.350205,0.019058
180,,0.548693,0.181705,0.347323,0.019181
185,,0.547840,0.182235,0.346064,0.019025
190,,0.548509,0.181878,0.347048,0.019114
195,,0.548246,0.181584,0.346891,0.019270
200,,0.561843,0.182646,0.359319,0.019193
205,,0.561021,0.181596,0.359636,0.019331
210,,0.561340,0.181461,0.359823,0.019506
215,,0.561487,0.182065,0.359774,0.019140
220,,0.548879,0.182423,0.346818,0.019102
225,,0.548346,0.182076,0.346484,0.019233
230,,0.560273,0.181625,0.358992,0.019110
235,,0.562471,0.182157,0.360465,0.019296
240,,0.561046,0.181529,0.359946,0.019055
245,,0.549369,0.182883,0.346541,0.019335
250,,0.551553,0.182353,0.349581,0.019096
255,,0.549032,0.182128,0.347369,0.019041
260,,0.561482,0.181889,0.359931,0.019156
265,,0.562783,0.183024,0.359931,0.019353
270,,0.560552,0.181327,0.359530,0.019181
275,,0.548720,0.182764,0.346346,0.019110
280,,0.547903,0.181845,0.346481,0.019067
285,,0.558838,0.181696,0.357481,0.019145
290,,0.547822,0.181098,0.347045,0.019124
295,,0.547913,0.181855,0.346423,0.019079
300,,0.548691,0.182744,0.346308,0.019110
305,,0.547396,0.181421,0.346180,0.019287
310,,0.548001,0.181513,0.346666,0.019263
315,,0.560402,0.181176,0.359664,0.019060
320,,0.548365,0.181903,0.346653,0.019286
325,,0.548467,0.181841,0.346938,0.019068
330,,0.548584,0.182512,0.346234,0.019313
335,,0.548552,0.181755,0.346329,0.019774
340,,0.547824,0.181608,0.346561,0.019125
345,,0.560647,0.181609,0.359351,0.019152
350,,0.558736,0.181655,0.357458,0.019083
355,,0.547931,0.182560,0.345729,0.019100
360,,0.547433,0.181505,0.346129,0.019278
365,,0.555607,0.182046,0.353921,0.019107
370,,0.547450,0.181237,0.346657,0.019035
375,,0.549165,0.183302,0.346244,0.019085
380,,0.547891,0.182102,0.346186,0.019076
385,,0.547305,0.181242,0.346518,0.018932
390,,0.559848,0.181438,0.358454,0.019379
395,,0.561266,0.181586,0.359835,0.019311
400,,0.547203,0.181123,0.346381,0.019181
405,,0.547889,0.181434,0.346861,0.019046
410,,0.548179,0.182742,0.345547,0.019239
415,,0.546905,0.181222,0.346059,0.019100
420,,0.547330,0.181489,0.346170,0.019141
425,,0.560006,0.181308,0.359045,0.019157
430,,0.547949,0.182108,0.346275,0.019039
435,,0.547291,0.181354,0.346379,0.019058
440,,0.547801,0.181761,0.346542,0.019045
445,,0.547808,0.181355,0.346751,0.019196
450,,0.553022,0.182563,0.350937,0.019046
455,,0.547107,0.181523,0.346011,0.019071
460,,0.561466,0.181808,0.360057,0.019139
465,,0.558633,0.182395,0.356345,0.019142
470,,0.547496,0.182475,0.345491,0.019038
475,,0.547152,0.181976,0.345581,0.019108
480,,0.560977,0.181649,0.359550,0.019275
485,,0.547527,0.181388,0.346507,0.019137
490,,0.547555,0.181994,0.345890,0.019212
495,,0.559334,0.181376,0.358305,0.019132
500,,0.547650,0.181970,0.346061,0.019123
505,,0.555890,0.181667,0.354623,0.019067
510,,0.548070,0.182817,0.345710,0.019066
515,,0.560118,0.181585,0.359029,0.018996
520,,0.549002,0.182300,0.346222,0.019846
525,,0.548144,0.182143,0.346248,0.019250
530,,0.559687,0.181660,0.358489,0.019065
535,,0.560693,0.181908,0.359196,0.019124
540,,0.548310,0.182767,0.345786,0.019267
545,,0.548195,0.182879,0.345727,0.018943
